[2024-12-12 22:41:42] [INFO   ] Sistema de logs iniciado. Archivo de logs: logs/simulation_20241212_224142.log 
[2024-12-12 22:41:44] [INFO   ] Ubicaciones cargadas: 195 
[2024-12-12 22:41:44] [INFO   ] Servidor de simulación iniciado en el puerto 4567 
[2024-12-12 22:41:46] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-12 22:41:46] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-12 22:41:46] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-12 22:41:46] [SEVERE ] Error en la conexión WebSocket: null 
[2024-12-12 22:41:46] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-12 22:44:32] [INFO   ] DateTime encontrado: 2024-07-01 00:53:00 
[2024-12-12 22:44:33] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-12 22:44:33] [INFO   ] Intentando inicializar simulacion. 
[2024-12-12 22:44:33] [INFO   ] Se cargaron 190 bloqueos: 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 250301 => 021101, Inicio: 2024-07-05 11:47, Fin: 2024-07-14 20:34 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 221001 => 220301, Inicio: 2024-07-02 15:37, Fin: 2024-07-23 14:22 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 221001 => 021401, Inicio: 2024-07-04 11:08, Fin: 2024-07-21 18:30 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220901 => 060201, Inicio: 2024-07-05 18:15, Fin: 2024-07-24 06:32 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220801 => 220901, Inicio: 2024-07-05 00:19, Fin: 2024-07-22 02:05 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220801 => 060301, Inicio: 2024-07-06 07:08, Fin: 2024-07-16 12:35 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220701 => 061001, Inicio: 2024-07-03 14:24, Fin: 2024-07-16 14:54 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220701 => 020901, Inicio: 2024-07-01 21:22, Fin: 2024-07-15 05:19 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220601 => 130301, Inicio: 2024-07-02 18:38, Fin: 2024-07-18 13:03 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220601 => 021601, Inicio: 2024-07-05 06:04, Fin: 2024-07-14 02:47 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220601 => 010501, Inicio: 2024-07-07 07:35, Fin: 2024-07-14 03:29 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220501 => 130801, Inicio: 2024-07-07 22:58, Fin: 2024-07-22 15:05 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220501 => 010101, Inicio: 2024-07-02 18:11, Fin: 2024-07-15 09:20 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220401 => 131001, Inicio: 2024-07-05 09:30, Fin: 2024-07-14 13:38 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220401 => 021901, Inicio: 2024-07-06 17:56, Fin: 2024-07-14 09:19 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220301 => 130801, Inicio: 2024-07-05 00:29, Fin: 2024-07-19 07:16 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220301 => 061101, Inicio: 2024-07-06 13:43, Fin: 2024-07-16 18:14 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220301 => 020601, Inicio: 2024-07-05 00:58, Fin: 2024-07-16 03:21 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220201 => 220601, Inicio: 2024-07-05 21:15, Fin: 2024-07-17 18:45 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 220201 => 060101, Inicio: 2024-07-04 17:16, Fin: 2024-07-18 22:05 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 190301 => 221001, Inicio: 2024-07-05 08:58, Fin: 2024-07-22 23:00 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 190301 => 020701, Inicio: 2024-07-02 11:59, Fin: 2024-07-16 14:54 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 190201 => 120801, Inicio: 2024-07-07 10:03, Fin: 2024-07-19 10:49 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 190101 => 150401, Inicio: 2024-07-01 20:28, Fin: 2024-07-24 23:17 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 190101 => 020701, Inicio: 2024-07-02 01:16, Fin: 2024-07-20 09:41 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150901 => 150301, Inicio: 2024-07-02 08:59, Fin: 2024-07-20 15:36 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150901 => 100501, Inicio: 2024-07-03 17:58, Fin: 2024-07-17 23:22 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150901 => 021301, Inicio: 2024-07-04 12:21, Fin: 2024-07-20 00:49 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150801 => 131201, Inicio: 2024-07-01 12:23, Fin: 2024-07-20 06:56 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150801 => 100401, Inicio: 2024-07-06 18:34, Fin: 2024-07-13 12:18 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150801 => 021001, Inicio: 2024-07-07 15:57, Fin: 2024-07-15 06:35 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150701 => 120801, Inicio: 2024-07-07 01:44, Fin: 2024-07-21 02:04 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150701 => 100501, Inicio: 2024-07-04 16:07, Fin: 2024-07-14 14:55 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150701 => 020601, Inicio: 2024-07-04 08:17, Fin: 2024-07-19 01:56 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150301 => 101001, Inicio: 2024-07-01 02:58, Fin: 2024-07-24 02:33 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150201 => 100101, Inicio: 2024-07-04 12:22, Fin: 2024-07-23 15:43 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 150201 => 020201, Inicio: 2024-07-04 00:14, Fin: 2024-07-21 11:54 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 131201 => 101101, Inicio: 2024-07-04 15:05, Fin: 2024-07-20 08:45 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 131201 => 020601, Inicio: 2024-07-06 16:58, Fin: 2024-07-24 00:06 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 131101 => 220801, Inicio: 2024-07-05 05:46, Fin: 2024-07-13 13:14 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 131101 => 021701, Inicio: 2024-07-01 10:21, Fin: 2024-07-16 09:03 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 131101 => 010201, Inicio: 2024-07-07 09:31, Fin: 2024-07-20 15:36 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 130901 => 130401, Inicio: 2024-07-05 23:03, Fin: 2024-07-23 07:26 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 130901 => 061201, Inicio: 2024-07-07 08:12, Fin: 2024-07-14 13:51 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 130901 => 021301, Inicio: 2024-07-01 21:48, Fin: 2024-07-18 10:39 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 130801 => 100501, Inicio: 2024-07-02 21:23, Fin: 2024-07-19 22:36 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 130801 => 060101, Inicio: 2024-07-07 07:10, Fin: 2024-07-24 07:27 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 130801 => 020701, Inicio: 2024-07-05 14:12, Fin: 2024-07-18 11:50 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 130701 => 021301, Inicio: 2024-07-07 02:15, Fin: 2024-07-23 05:31 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 130501 => 060601, Inicio: 2024-07-06 08:15, Fin: 2024-07-16 18:39 
[2024-12-12 22:44:33] [INFO   ] Bloqueo: 130401 => 021601, Inicio: 2024-07-01 16:36, Fin: 2024-07-14 06:55 
