[2024-12-15 18:52:09] [INFO   ] Sistema de logs iniciado. Archivo de logs: logs/simulation_20241215_185209.log 
[2024-12-15 18:52:10] [INFO   ] Ubicaciones cargadas: 195 
[2024-12-15 18:52:10] [INFO   ] Servidor de simulación iniciado en el puerto 4567 
[2024-12-15 18:52:11] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:12] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:12] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:12] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:12] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:12] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:13] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:13] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:13] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:13] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:13] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:13] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:13] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:13] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:13] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:16] [INFO   ] DateTime encontrado: 2024-12-01 00:04:00 
[2024-12-15 18:52:18] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:18] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:23] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:23] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 18:52:25] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:25] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:25] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:25] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:26] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:26] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:26] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:26] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:26] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:26] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:26] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:26] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:26] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:26] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:27] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:27] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:27] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:27] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:27] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:27] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:27] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 18:52:27] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 18:52:28] [INFO   ] Configurada tiempo de avance de simulación: 5 
