[2024-12-13 00:24:51] [INFO   ] Sistema de logs iniciado. Archivo de logs: logs/simulation_20241213_002451.log 
[2024-12-13 00:24:52] [INFO   ] Ubicaciones cargadas: 195 
[2024-12-13 00:24:52] [INFO   ] Servidor de simulación iniciado en el puerto 4567 
[2024-12-13 00:24:53] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:53] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:53] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:54] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:54] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:54] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:54] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:54] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:55] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:55] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:56] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:56] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:56] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:56] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:56] [INFO   ] Conexión WebSocket cerrada: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:56] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-13 00:24:59] [INFO   ] DateTime encontrado: 2025-01-01 00:17:00 
[2024-12-13 00:25:00] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-13 00:25:00] [INFO   ] Intentando inicializar simulacion. 
[2024-12-13 00:25:00] [INFO   ] Se cargaron 195 bloqueos: 
[2024-12-13 00:25:00] [INFO   ] Bloqueo: 250301 => 220501, Inicio: 2025-01-01 13:32, Fin: 2025-01-19 10:39 
[2024-12-13 00:25:00] [INFO   ] Bloqueo: 250301 => 120701, Inicio: 2025-01-05 11:25, Fin: 2025-01-20 18:09 
[2024-12-13 00:25:00] [INFO   ] Bloqueo: 221001 => 150201, Inicio: 2025-01-07 20:33, Fin: 2025-01-23 23:48 
