[2024-12-15 22:20:57] [INFO   ] Sistema de logs iniciado. Archivo de logs: logs/simulation_20241215_222057.log 
[2024-12-15 22:20:58] [INFO   ] Ubicaciones cargadas: 195 
[2024-12-15 22:20:59] [INFO   ] Servidor de simulación iniciado en el puerto 4567 
[2024-12-15 22:21:03] [INFO   ] Nueva conexión WebSocket establecida: /0:0:0:0:0:0:0:1 
[2024-12-15 22:21:23] [INFO   ] DateTime encontrado: 2025-02-01 00:17:00 
[2024-12-15 22:21:29] [INFO   ] Configurada tiempo de avance de simulación: 5 
[2024-12-15 22:21:29] [INFO   ] Intentando inicializar simulacion. 
[2024-12-15 22:21:29] [INFO   ] Se cargaron 158 bloqueos: 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 250301 => 130301, Inicio: 2025-03-04 22:24, Fin: 2025-03-24 15:02 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 250301 => 020601, Inicio: 2025-03-02 21:13, Fin: 2025-03-17 21:57 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 221001 => 060601, Inicio: 2025-03-03 10:22, Fin: 2025-03-13 16:41 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220901 => 220701, Inicio: 2025-03-05 11:18, Fin: 2025-03-21 04:36 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220901 => 021301, Inicio: 2025-03-06 10:38, Fin: 2025-03-16 12:35 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220701 => 131001, Inicio: 2025-03-03 12:31, Fin: 2025-03-15 17:42 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220701 => 010601, Inicio: 2025-03-02 02:50, Fin: 2025-03-22 17:44 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220601 => 131201, Inicio: 2025-03-06 16:15, Fin: 2025-03-16 12:32 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220601 => 100701, Inicio: 2025-03-06 16:46, Fin: 2025-03-21 07:01 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220501 => 021601, Inicio: 2025-03-04 13:33, Fin: 2025-03-20 19:38 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220401 => 220701, Inicio: 2025-03-04 08:01, Fin: 2025-03-18 22:05 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220401 => 130501, Inicio: 2025-03-02 19:20, Fin: 2025-03-17 04:33 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220301 => 220601, Inicio: 2025-03-05 01:19, Fin: 2025-03-21 13:50 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220301 => 130401, Inicio: 2025-03-06 11:01, Fin: 2025-03-23 22:10 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220301 => 060501, Inicio: 2025-03-02 19:30, Fin: 2025-03-16 20:23 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220301 => 010601, Inicio: 2025-03-05 05:52, Fin: 2025-03-16 05:42 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 220201 => 131101, Inicio: 2025-03-04 14:11, Fin: 2025-03-22 10:02 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 190301 => 150701, Inicio: 2025-03-03 01:46, Fin: 2025-03-23 23:09 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 190201 => 250301, Inicio: 2025-03-06 13:20, Fin: 2025-03-16 19:19 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 190101 => 090501, Inicio: 2025-03-04 14:13, Fin: 2025-03-24 08:45 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 190101 => 020301, Inicio: 2025-03-05 22:45, Fin: 2025-03-15 11:50 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 150901 => 090701, Inicio: 2025-03-06 04:52, Fin: 2025-03-22 13:37 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 150801 => 120301, Inicio: 2025-03-02 13:23, Fin: 2025-03-22 20:35 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 150301 => 120801, Inicio: 2025-03-04 15:39, Fin: 2025-03-23 09:07 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 150301 => 100601, Inicio: 2025-03-02 17:38, Fin: 2025-03-15 03:55 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 150301 => 021301, Inicio: 2025-03-02 08:32, Fin: 2025-03-14 17:05 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 150201 => 021601, Inicio: 2025-03-05 02:46, Fin: 2025-03-24 12:49 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 131201 => 021601, Inicio: 2025-03-07 01:30, Fin: 2025-03-21 21:53 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 131201 => 020101, Inicio: 2025-03-02 19:54, Fin: 2025-03-15 23:55 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 131101 => 220201, Inicio: 2025-03-04 18:36, Fin: 2025-03-13 06:11 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 131101 => 021201, Inicio: 2025-03-03 15:45, Fin: 2025-03-14 07:36 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 131001 => 131101, Inicio: 2025-03-03 00:23, Fin: 2025-03-13 20:14 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 131001 => 100101, Inicio: 2025-03-01 12:53, Fin: 2025-03-23 11:48 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 131001 => 021401, Inicio: 2025-03-06 18:02, Fin: 2025-03-17 02:13 
[2024-12-15 22:21:29] [INFO   ] Bloqueo: 130901 => 101101, Inicio: 2025-03-03 10:10, Fin: 2025-03-15 20:09 
